ticker,name,type,sector,article_date,article_headline,label
CGEN,Compugen Ltd.,EQUITY,Healthcare,2020-05-06,Compugen shares are trading lower after the company reported Q1 earnings results.,mildly bearish
EWBC,"East West Bancorp, Inc.",EQUITY,Financial Services,2020-05-06,"Morgan Stanley Maintains Overweight on East West Bancorp, Raises Price Target to $45",mildly bullish
AMAT,"Applied Materials, Inc.",EQUITY,Technology,2020-05-06,Shares of several technology companies are trading higher amid positive market sentiment as some US states and China begin easing lockdown restrictions. Investors also weigh recent earnings from companies in the space.,mildly bullish
BDSI,"BioDelivery Sciences International, Inc.",EQUITY,,2020-05-07,BioDelivery Sciences Intl Option Alert: May 15 $5 Calls Sweep (34) near the Ask: 500 @ $0.25 vs 303 OI; Earnings 5/7 After Close Ref=$4.77,mildly bullish
ERIE,Erie Indemnity Company,EQUITY,Financial Services,2020-05-07,"Erie Indemnity Q1 EPS $1.130 Misses $1.510 Estimate, Sales $616.737M Miss $618.210M Estimate",mildly bearish
ANIP,"ANI Pharmaceuticals, Inc.",EQUITY,Healthcare,2020-05-07,"Cantor Fitzgerald Downgrades ANI Pharmaceuticals to Neutral, Lowers Price Target of $40",mildly bearish
FAST,Fastenal Company,EQUITY,Industrials,2020-05-07,"Baird Maintains Outperform on Fastenal, Raises Price Target to $42",mildly bullish
ESGR,Enstar Group Limited,EQUITY,Financial Services,2020-05-07,Enstar Gr Q1 EPS $(15.600) Down From $9.220 YoY,strongly bearish
ATRI,Atrion Corporation,EQUITY,Healthcare,2020-05-07,Atrion Q1 EPS $4.790 Down From $5.070 YoY,mildly bearish
DWSN,Dawson Geophysical Company,EQUITY,Energy,2020-05-07,"Dawson Geophysical Q1 EPS $0.040 Up From $(0.010) YoY, Sales $38.979M Beat $36.980M Estimate",mildly bullish
ALNY,"Alnylam Pharmaceuticals, Inc.",EQUITY,Healthcare,2020-05-07,"Morgan Stanley Maintains Overweight on Alnylam Pharmaceuticals, Raises Price Target to $162",mildly bullish
ALNY,"Alnylam Pharmaceuticals, Inc.",EQUITY,Healthcare,2020-05-07,"BMO Capital Maintains Outperform on Alnylam Pharmaceuticals, Raises Price Target to $171",mildly bullish
EA,Electronic Arts Inc.,EQUITY,Communication Services,2020-05-07,"Electronic Arts Analysts See Stay-At-Home Strength, Possible Game Delays After Q4 Report",mildly bullish
EQIX,"Equinix, Inc.",EQUITY,Real Estate,2020-05-07,Equinix shares are trading lower after the company reported worse-than-expected Q1 sales results.,mildly bearish
CGEN,Compugen Ltd.,EQUITY,Healthcare,2020-05-07,Compugen Option Alert: May 15 $15 Calls Sweep (2) near the Ask: 1000 @ $0.646 vs 514 OI; Ref=$13.42,mildly bullish
ACAD,ACADIA Pharmaceuticals Inc.,EQUITY,Healthcare,2020-05-07,16 Stocks Moving In Thursday's After-Hours Session,neutral
ANGI,Angi Inc.,EQUITY,Communication Services,2020-05-07,ANGI Homeservices shares are trading higher after the company reported better-than-expected Q1 GAAP EPS results.,mildly bullish
ARWR,"Arrowhead Pharmaceuticals, Inc.",EQUITY,Healthcare,2020-05-07,"The Daily Biotech Pulse: FDA Approves Novartis Lung Cancer Drug, 2-Way Contest Emerging For Tetraphase Pharma, Dexcom To Join S&P 500",neutral
CLNE,Clean Energy Fuels Corp.,EQUITY,Energy,2020-05-07,"Clean Energy Fuels Q1 Adj. EPS $(0.010), Inline, Sales $86.000M Beat $73.600M Estimate",mildly bullish
ACAD,ACADIA Pharmaceuticals Inc.,EQUITY,Healthcare,2020-05-07,ACADIA Pharmaceuticals shares are trading lower after the company reported worse-than-expected Q1 EPS and sales results.,mildly bearish
ACAD,ACADIA Pharmaceuticals Inc.,EQUITY,Healthcare,2020-05-08,10 Biggest Price Target Changes For Friday,neutral
CTSH,Cognizant Technology Solutions Corporation,EQUITY,Technology,2020-05-08,"Deutsche Bank Maintains Hold on Cognizant Tech Solns, Lowers Price Target to $60",mildly bearish
AMGN,Amgen Inc.,EQUITY,Healthcare,2020-05-08,5 Biopharmas Where BofA Would Put Its Money To Work,mildly bullish
BECN,"Beacon Roofing Supply, Inc.",EQUITY,Industrials,2020-05-08,"SunTrust Robinson Humphrey Maintains Buy on Beacon Roofing Supply, Raises Price Target to $26",mildly bullish
CHEF,"The Chefs' Warehouse, Inc.",EQUITY,Consumer Defensive,2020-05-08,How Artificial Intelligence Helped iFlip Save Investor Returns During The 2020 Market Crash,neutral
ANGI,Angi Inc.,EQUITY,Communication Services,2020-05-11,ANGI Homeservices shares are trading higher after Citigroup maintained a Buy rating and raised its price target from $6.5 to $10.,mildly bullish
AMD,"Advanced Micro Devices, Inc.",EQUITY,Technology,2020-05-11,Shares of several technology companies are trading higher despite overall market weakness. The sector has performed well recently and has potentially benefited from the work-from-home environment and increased usage of online/virtual platforms.,mildly bullish
EQIX,"Equinix, Inc.",EQUITY,Real Estate,2020-05-11,"Credit Suisse Maintains Outperform on Equinix, Raises Price Target to $704",mildly bullish
CYTK,"Cytokinetics, Incorporated",EQUITY,Healthcare,2020-05-11,Stocks That Hit 52-Week Highs On Monday,mildly bullish
ATRC,"AtriCure, Inc.",EQUITY,Healthcare,2020-05-11,"Oppenheimer Maintains Outperform on AtriCure, Raises Price Target to $52",mildly bullish
ATRC,"AtriCure, Inc.",EQUITY,Healthcare,2020-05-11,ArtiCure Announcds $100M Common Stock Offering,mildly bearish
ELSE,"Electro-Sensors, Inc.",EQUITY,Technology,2020-05-11,"Electro-Sensors Q1 EPS $(0.030) Down From $(0.010) YoY, Sales $1.923M Down From $2.008M YoY",mildly bearish
EXTR,"Extreme Networks, Inc.",EQUITY,Technology,2020-05-11,"Extreme Networks Q3 Adj. EPS $(0.140), Inline, Sales $209.500M Miss $209.940M Estimate",mildly bearish
AAPL,Apple Inc.,EQUITY,Technology,2020-05-11,Cruise Line Earnings Later This Week Could Provide Insight On Brutal Quarter For Industry,neutral
DRRX,DURECT Corporation,EQUITY,Healthcare,2020-05-11,"Durect Q1 EPS $(0.050) Misses $(0.040) Estimate, Sales $2.800M May Not Compare To $7.190M Estimate",mildly bearish
AMZN,"Amazon.com, Inc.",EQUITY,Consumer Cyclical,2020-05-12,Amazon Air Picks San Bernardino Airport For Western Hub,mildly bullish
AMCX,AMC Networks Inc.,EQUITY,Communication Services,2020-05-12,AMC Networks Shares Halted On A Circuit Breaker,strongly bearish
DXCM,"DexCom, Inc.",EQUITY,Healthcare,2020-05-12,"The Daily Biotech Pulse: NASH Disappointment For Genfit, Novavax Lands $384M CEPI Funding For Coronavirus Vaccine, GW Pharma Earnings",neutral
CLNE,Clean Energy Fuels Corp.,EQUITY,Energy,2020-05-12,12 Energy Stocks Moving In Tuesday's Pre-Market Session,neutral
CSCO,"Cisco Systems, Inc.",EQUITY,Technology,2020-05-12,"""Stay at Home"" Stocks Still Rule the Roost as Nvidia, Microsoft, Apple Start Week Firmly",mildly bullish
AAPL,Apple Inc.,EQUITY,Technology,2020-05-12,"Wedbush Maintains Outperform on Apple, Raises Price Target to $350",mildly bullish
AMCX,AMC Networks Inc.,EQUITY,Communication Services,2020-05-12,AMC Shares Fall As Hearing Daily Mail Mistakenly Reported Interest From Amazon. The Report Apparently Should Have Stated That Amazon Is Interested In AMCX. Shares Of AMCX Ticking Sharply Higher On The News,mildly bullish
AMZN,"Amazon.com, Inc.",EQUITY,Consumer Cyclical,2020-05-12,"Amazon Shares Unaffected Amid Report Coalition Of 13 US Attorney Generals Have Asked Co. To Provide Data About Infections, Deaths Among Its Workers, Evidence Co Is In Compliance With State Paid Sick Leave Laws",neutral
DXCM,"DexCom, Inc.",EQUITY,Healthcare,2020-05-12,'Jim Cramer reviews top 10 stocks 'for this difficult moment' on the 'Cramer Covid-19 Index'' -CNBC,neutral
AMZN,"Amazon.com, Inc.",EQUITY,Consumer Cyclical,2020-05-12,Not Just Fun And Games: How Esports Could Offer Potential Investment Opportunities,mildly bullish
ALGT,Allegiant Travel Company,EQUITY,Industrials,2020-05-12,"Allegiant Travel Q1 GAAP EPS $(2.080), Adj. EPS $2.05 May Not Compare To $0.900 Estimate, Sales $409.181M Miss $429.400M Estimate",mildly bearish
EGHT,"8x8, Inc.",EQUITY,Technology,2020-05-12,8x8 shares are trading lower despite the company reporting better-than-expected Q4 EPS and sales results.,mildly bullish
CYTK,"Cytokinetics, Incorporated",EQUITY,Healthcare,2020-05-12,Stocks That Hit 52-Week Highs On Tuesday,mildly bullish
CYTK,"Cytokinetics, Incorporated",EQUITY,Healthcare,2020-05-12,"Morgan Stanley Maintains Overweight on Cytokinetics, Raises Price Target to $29",mildly bullish
APEI,"American Public Education, Inc.",EQUITY,Consumer Defensive,2020-05-13,84 Biggest Movers From Yesterday,neutral
CRIS,"Curis, Inc.",EQUITY,Healthcare,2020-05-13,"Shares of several companies in the broader healthcare sector are trading lower amid market weakness despite recent strength from many names in the space. Equities are down for the session following cautious comments from US Fed Chair Powell, which forecast uncertainty and downside risk. Some regions of the US have extended lockdown restrictions, including Washington D.C.  and Los Angeles County.",mildly bearish
CPRX,"Catalyst Pharmaceuticals, Inc.",EQUITY,Healthcare,2020-05-13,Catalyst Pharmaceuticals Option Alert: Jun 19 $5 Calls Sweep (2) near the Ask: 861 @ $0.25 vs 3015 OI; Ref=$4.305,mildly bullish
EGHT,"8x8, Inc.",EQUITY,Technology,2020-05-13,"B. Riley FBR Maintains Sell on 8x8, Lowers Price Target to $12",mildly bearish
EGHT,"8x8, Inc.",EQUITY,Technology,2020-05-13,"Morgan Stanley Maintains Equal-Weight on 8x8, Raises Price Target to $21",mildly bullish
CSCO,"Cisco Systems, Inc.",EQUITY,Technology,2020-05-13,"Earnings Scheduled For May 13, 2020",neutral
EGHT,"8x8, Inc.",EQUITY,Technology,2020-05-13,"UPDATE: Morgan Stanley Maintains Equal-Weight On 8x8, Raises Target To $21 Notes 'EGHT's FQ4 results posted upside to our expectations as WFH, a complete UCaaS stack and channel traction materialized despite increased SMB churn'",mildly bullish
ALGT,Allegiant Travel Company,EQUITY,Industrials,2020-05-13,"UPDATE: Raymond James On Allegiant Travel Notes 'Moreover, in an eventual recovery, its founding roots of opportunistically buying mid-life, out-of-favor aircraft/parts makes Allegiant well-suited to seize on likely dislocations in aircraft assets'",mildly bullish
BPOP,"Popular, Inc.",EQUITY,Financial Services,2020-05-13,"Shares of several companies in the financial services sector are trading lower amid market weakness, potentially related to cautious comments from Fed Chair Powell, who suggested uncertainty and 'significant' downside risks in the economy. The coronavirus pandemic has slowed economic growth and led to businesses scaling back investment, which has negatively impacted the financial sector.",mildly bearish
AMZN,"Amazon.com, Inc.",EQUITY,Consumer Cyclical,2020-05-13,3 ETFs To Order Out With If Uber Buys GrubHub,neutral
CAC,Camden National Corporation,EQUITY,Financial Services,2020-05-14,Stocks That Hit 52-Week Lows On Thursday,mildly bearish
CSCO,"Cisco Systems, Inc.",EQUITY,Technology,2020-05-14,"UPDATE: Barclays Maintains Overweight On Cisco Systems, Raises Target To $50 Notes Co's 'F3Q results beat our reduced expectations, driven by record operating margin performance'",mildly bullish
CVV,CVD Equipment Corporation,EQUITY,Industrials,2020-05-14,"Shares of several technology companies are trading lower amid market weakness, selling off from recent sector strength. Equities have moved lower for the session following US unemployment data and recent cautious comments from the WHO. Sentiment is also negative following cautious comments from Fed Chair Powell and bearish outlook from some major US investors on Wednesday.",mildly bearish
CGEN,Compugen Ltd.,EQUITY,Healthcare,2020-05-14,Shares of several healthcare companies are trading lower amid market weakness following US unemployment data and recent cautious comments from the WHO. Sentiment is also negative following cautious comments from Fed Chair Powell and bearish outlook from some major US investors on Wednesday. Negative investor sentiment has affected stocks across sectors for the session.,mildly bearish
CSCO,"Cisco Systems, Inc.",EQUITY,Technology,2020-05-14,10 Biggest Price Target Changes For Thursday,neutral
BRKL,"Brookline Bancorp, Inc.",EQUITY,Financial Services,2020-05-14,Stocks That Hit 52-Week Lows On Thursday,neutral
CTAS,Cintas Corporation,EQUITY,Industrials,2020-05-14,"RBC Capital Maintains Outperform on Cintas, Raises Price Target to $250",mildly bullish
CSPI,CSP Inc.,EQUITY,Technology,2020-05-14,"Shares of several technology companies are trading lower amid market weakness, selling off from recent sector strength. Equities have moved lower for the session following US unemployment data and recent cautious comments from the WHO. Sentiment is also negative following cautious comments from Fed Chair Powell and bearish outlook from some major US investors on Wednesday.",mildly bearish
ABCB,Ameris Bancorp,EQUITY,Financial Services,2020-05-14,Shares of several financial companies are trading higher. Not seeing any sector-wide news to justify the price action. NOTE: The financial sector rebound is leading the market higher today.,mildly bullish
DXCM,"DexCom, Inc.",EQUITY,Healthcare,2020-05-14,"Wells Fargo Initiates Coverage On DexCom with Equal-Weight Rating, Announces Price Target of $420",mildly bullish
CSCO,"Cisco Systems, Inc.",EQUITY,Technology,2020-05-14,Mid-Morning Market Update: Markets Open Lower; Cisco Beats Q3 Views,mildly bullish
AMGN,Amgen Inc.,EQUITY,Healthcare,2020-05-14,5 ASCO Abstracts Moving Biopharma Stocks,mildly bullish
AMAT,"Applied Materials, Inc.",EQUITY,Technology,2020-05-14,A Peek Into The Markets: US Stock Futures Mixed; Jobless Claims Report In Focus,neutral
CHCO,City Holding Company,EQUITY,Financial Services,2020-05-14,Stocks That Hit 52-Week Lows On Thursday,mildly bearish
COLB,"Columbia Banking System, Inc.",EQUITY,Financial Services,2020-05-14,Stocks That Hit 52-Week Lows On Thursday,neutral
CHCO,City Holding Company,EQUITY,Financial Services,2020-05-14,Stocks That Hit 52-Week Lows On Thursday,mildly bearish
CGEN,Compugen Ltd.,EQUITY,Healthcare,2020-05-14,42 Stocks Moving In Thursday's Mid-Day Session,neutral
CTBI,"Community Trust Bancorp, Inc.",EQUITY,Financial Services,2020-05-14,Stocks That Hit 52-Week Lows On Thursday,neutral
EXEL,"Exelixis, Inc.",EQUITY,Healthcare,2020-05-14,"SunTrust Robinson Humphrey Maintains Buy on Exelixis, Raises Price Target to $40",mildly bullish
EML,The Eastern Company,EQUITY,Industrials,2020-05-14,Stocks That Hit 52-Week Lows On Thursday,mildly bearish
ALKS,Alkermes plc,EQUITY,Healthcare,2020-05-14,Alkermes To Present New Data From Schizophrenia Portfolio At SIRS Meeting,mildly bullish
CSCO,"Cisco Systems, Inc.",EQUITY,Technology,2020-05-14,"UPDATE: Nomura Instinet Maintains Neutral On Cisco Systems, Raises Target To $46 Notes 'Upside to both F3Q results and F4Q guidance was not of the highest quality, but never mind - Cisco beat in a very difficult climate'",mildly bullish
CAC,Camden National Corporation,EQUITY,Financial Services,2020-05-14,Stocks That Hit 52-Week Lows On Thursday,mildly bearish
COLB,"Columbia Banking System, Inc.",EQUITY,Financial Services,2020-05-14,Stocks That Hit 52-Week Lows On Thursday,neutral
CSCO,"Cisco Systems, Inc.",EQUITY,Technology,2020-05-14,A Peek Into The Markets: US Stock Futures Mixed; Jobless Claims Report In Focus,neutral
FCNCA,"First Citizens BancShares, Inc.",EQUITY,Financial Services,2020-05-14,Shares of several financial companies are trading higher. Not seeing any sector-wide news to justify the price action. NOTE: The financial sector rebound is leading the market higher today.,mildly bullish
AAPL,Apple Inc.,EQUITY,Technology,2020-05-15,Apple Confirms Acquisition Of Virtual Reality Startup NextVR,mildly bullish
AMD,"Advanced Micro Devices, Inc.",EQUITY,Technology,2020-05-15,Quick Retreat: Impressive Thursday Turnaround Halted in Its Tracks Amid Fresh Trade Tiff,mildly bearish
BIDU,"Baidu, Inc.",EQUITY,Communication Services,2020-05-15,"Benzinga Pro's Top 5 Stocks To Watch For Fri., May 15, 2020: WMT, ZM, BIDU, CHNG, MCFT",neutral
AAON,"AAON, Inc.",EQUITY,Industrials,2020-05-15,AAON Raises Semi-Annual Dividend From $0.16 To $0.19/Share,mildly bullish
DENN,Denny's Corporation,EQUITY,Consumer Cyclical,2020-05-15,10 Biggest Price Target Changes For Friday,neutral
AMZN,"Amazon.com, Inc.",EQUITY,Consumer Cyclical,2020-05-15,How Supply Chain Partners Can Help Drive The Triple Bottom Line,neutral
BLIN,"Bridgeline Digital, Inc.",EQUITY,Technology,2020-05-15,Mid-Morning Market Update: Markets Edge Lower; JD.com Tops Q1 Estimates,neutral
AMAT,"Applied Materials, Inc.",EQUITY,Technology,2020-05-15,"UBS Maintains Neutral on Applied Materials, Raises Price Target to $56",mildly bullish
ASML,ASML Holding N.V.,EQUITY,Technology,2020-05-15,"Shares of several technology companies are trading lower for the session amid US-China tensions after the US announced plans to block chip shipments to China's Huawei, negatively impacting names in the chip sector. Equities across sectors are lower for the session following a record drop in US retail sales.",mildly bearish
